client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,Age,Cluster
C1391,1,Barbara,Campbell,1974-03-06,0,9,48,0,1,0,2,52,1
C1392,1,Jose,Johnson,1990-06-05,1,9,11,0,4,1,0,36,1
C1393,1,Virginia,Miller,1981-07-09,0,6,2,1,1,0,0,45,0
C1394,1,Debra,Hansen,1977-02-26,0,9,25,0,4,0,2,49,1
C1395,1,Megan,Campbell,1988-09-27,0,2,0,1,4,0,2,38,2
C1396,1,Steven,Foster,1971-06-02,1,2,22,1,3,1,2,55,2
C1397,1,Linda,Chavez,1983-03-10,0,9,25,0,4,0,2,43,1
C1398,1,Alexander,Jones,1966-12-13,1,9,8,0,5,1,2,60,1
C1399,1,Lauren,Evans,1978-08-23,0,2,5,0,5,0,0,48,2
C1400,1,Maria,Jones,1991-10-24,0,8,31,0,4,0,1,35,1
C1401,1,Virginia,Brooks,1999-03-24,0,9,50,1,1,0,2,27,0
C1402,1,Helen,Jordan,1968-09-28,0,9,48,0,3,0,0,58,1
C1403,1,Pamela,Scott,1983-09-22,0,9,37,0,2,0,2,43,1
C1404,1,Sharon,Williams,1950-07-22,0,9,8,0,4,0,0,76,1
C1405,1,Ryan,Williams,1955-06-08,1,9,37,0,5,0,0,71,1
C1406,1,Sara,Wood,1970-09-01,0,9,8,0,3,0,2,56,1
C1407,1,Sharon,Hansen,1956-03-22,0,9,8,0,1,0,0,70,1
C1408,0,Grandis,Co,1963-11-13,0,9,8,0,2,0,0,63,0
C1409,1,Katherine,Price,1957-08-01,0,9,37,1,2,0,2,69,0
C1410,1,Jennifer,Edwards,1965-12-16,0,9,25,0,2,0,0,61,1
C1411,1,Anthony,Watson,1987-04-04,1,9,8,0,2,0,1,39,1
C1412,0,Optima,Co,1985-06-28,0,9,25,0,2,0,0,41,0
C1413,1,Margaret,Rogers,1968-09-18,0,9,8,0,4,0,0,58,1
C1414,1,Michelle,Wright,1975-05-01,0,9,14,0,4,0,2,51,1
C1415,1,Tyler,Murray,1959-07-14,1,9,8,1,1,0,2,67,0
C1416,1,Bryan,Peterson,1954-07-01,1,9,37,0,2,0,0,72,1
C1417,1,Dennis,Williams,1953-10-26,1,8,43,0,5,0,2,73,1
C1418,1,Kyle,Cox,1954-04-06,1,9,35,1,2,0,2,72,0
C1419,1,Jason,Peterson,1971-08-08,1,5,16,1,4,1,2,55,0
C1420,0,Terova,Co,1981-10-20,1,8,51,0,5,0,2,45,0
C1421,1,James,Jones,1957-11-14,1,9,11,0,1,0,2,69,1
C1422,1,Billy,Hansen,1955-01-15,1,9,14,1,1,1,2,71,0
C1423,1,Jack,Brooks,1955-09-21,1,8,31,0,4,1,2,71,1
C1424,1,Judy,Harris,1954-03-12,0,9,48,0,2,1,0,72,1
C1425,1,Raymond,Taylor,1971-12-16,1,1,13,0,3,0,2,55,2
C1426,1,Christina,Campbell,1964-05-20,0,9,53,0,2,0,2,62,1
C1427,1,Julia,Richardson,1955-05-10,0,0,49,0,5,0,2,71,2
C1428,1,Nicole,Allen,1953-12-05,0,9,37,0,4,1,0,73,1
C1429,1,Jesse,Stewart,1991-10-01,1,9,25,1,5,0,0,35,0
C1430,1,Patrick,Allen,1963-09-11,1,9,25,0,4,0,2,63,1
C1431,1,Melissa,Griffin,1943-07-01,0,5,17,0,3,1,2,83,2
C1432,1,Larry,Weaver,1951-12-26,1,9,48,0,3,0,0,75,1
C1433,1,Christian,Mitchell,1953-04-12,1,5,16,0,4,0,2,73,2
C1434,0,Terova,Co,1985-06-25,0,9,8,1,5,0,0,41,0
C1435,1,Zachary,Morales,1967-04-08,1,9,47,1,2,0,0,59,0
C1436,1,Kyle,Wright,1998-10-09,1,9,8,0,2,0,2,28,1
C1437,1,Gerald,Stewart,1997-04-08,1,9,1,1,5,0,0,29,0
C1438,1,Benjamin,Taylor,1988-08-04,1,9,8,0,2,1,0,38,1
C1439,1,Helen,Morales,2000-10-14,0,9,50,0,2,0,0,26,1
C1440,1,Mary,Phillips,1952-07-20,0,9,11,1,2,0,0,74,0
C1441,1,Helen,Campbell,1945-09-08,0,9,8,1,5,0,2,81,0
C1442,1,Timothy,Foster,2000-06-17,1,9,11,0,2,1,1,26,1
C1443,1,Betty,Hughes,1979-11-22,0,9,14,0,2,0,2,47,1
C1444,1,Frank,Alexander,1981-06-25,1,9,11,0,3,0,2,45,1
C1445,1,Gregory,Hall,1988-07-26,1,9,14,0,5,0,2,38,1
C1446,1,Amber,Gray,1951-12-09,0,9,35,0,4,0,2,75,1
C1447,1,Janet,Rogers,1972-05-14,0,9,25,1,4,1,1,54,0
C1448,1,Henry,Ward,1959-03-15,1,7,46,0,1,0,2,67,1
C1449,1,Nicole,Cox,1999-06-14,0,9,8,1,5,0,2,27,0
C1450,1,Pamela,White,1996-04-06,0,9,50,0,5,0,2,30,1
C1451,1,Hannah,Turner,1983-10-19,0,9,8,0,1,0,2,43,1
C1452,1,Kelly,Edwards,1993-08-05,0,1,52,0,3,0,1,33,2
C1453,1,Kenneth,Stone,1981-10-07,1,9,8,0,2,0,0,45,1
C1454,1,Ann,Kim,1948-05-23,0,9,8,1,1,0,1,78,0
C1455,1,Christina,Nelson,1989-06-15,0,9,11,0,3,1,0,37,1
C1456,0,Quasar,Co,1992-06-26,0,9,37,1,1,1,2,34,0
C1457,1,Julie,Foster,1949-01-27,0,9,8,0,3,1,0,77,1
C1458,1,Keith,Reed,1950-09-16,1,9,1,0,1,0,2,76,1
C1459,1,Terry,Hall,1949-09-28,1,9,1,0,5,0,2,77,1
C1460,1,Pamela,Long,1972-12-05,0,8,12,0,1,1,0,54,1
C1461,1,Gloria,Reyes,1944-01-13,0,9,8,0,5,0,2,82,1
C1462,1,Virginia,Allen,1984-04-19,0,5,16,1,3,0,0,42,0
C1463,1,Lawrence,Ward,1943-12-28,1,9,8,0,2,1,2,83,1
C1464,1,Terry,Weaver,1940-01-25,1,9,1,0,1,0,2,86,1
C1465,1,Edward,Stewart,1990-07-09,1,9,35,0,3,1,2,36,1
C1466,1,Ashley,Howard,1999-08-28,0,1,13,1,2,0,2,27,2
C1467,1,Rebecca,Adams,1951-07-19,0,9,8,0,5,0,1,75,1
C1468,1,Jason,Martin,1940-08-24,1,2,22,0,3,0,2,86,2
C1469,1,Keith,Richardson,1970-05-17,1,9,11,0,1,0,2,56,1
C1470,1,Alexander,Richardson,1940-05-27,1,9,11,1,3,1,0,86,0
C1471,1,Judith,Williams,1940-05-24,0,8,31,0,1,1,2,86,1
C1472,1,Paul,Flores,1991-03-23,1,9,53,0,1,0,2,35,1
C1473,1,Maria,Freeman,1974-03-14,0,9,8,0,2,0,0,52,1
C1474,1,Kevin,Brown,1969-04-10,1,9,37,0,3,0,2,57,1
C1475,1,Raymond,Brown,1944-08-02,1,6,19,0,4,1,0,82,1
C1476,1,Kevin,Jackson,2000-06-08,1,9,25,0,1,0,0,26,1
C1477,0,Zynex,Co,1968-04-10,0,9,8,1,1,0,0,58,0
C1478,1,Emily,Reed,1958-09-12,0,2,5,1,1,0,0,68,2
C1479,1,Paul,Carter,1968-03-26,1,9,8,1,1,0,2,58,0
C1480,1,Danielle,White,1985-04-09,0,9,50,1,3,0,1,41,0
C1481,0,Caldera,Co,1984-12-04,0,9,1,1,3,0,2,42,0
C1482,1,Kimberly,Murray,1953-01-24,0,9,37,0,2,1,2,73,1
C1483,1,Gary,Hall,1975-06-01,1,9,11,0,3,1,0,51,1
C1484,1,Christina,Nelson,1971-10-09,0,9,11,0,3,0,1,55,1
C1485,1,Rachel,Scott,1984-06-26,0,9,53,1,4,0,2,42,0
C1486,1,Madison,Campbell,1996-06-14,0,8,51,0,5,1,2,30,1
C1487,1,Sandra,Martin,1965-12-10,0,9,27,0,3,0,0,61,1
C1488,1,Keith,Scott,1975-09-07,1,9,14,1,2,0,2,51,0
C1489,1,Gloria,Montgomery,1951-03-19,0,9,1,0,5,0,0,75,1
C1490,1,Dennis,Hall,1994-11-06,1,8,51,1,5,1,1,32,0
C1491,1,Rebecca,Evans,1997-07-10,0,9,15,0,4,0,0,29,1
C1492,1,Mary,Taylor,1984-12-18,0,5,3,0,2,0,0,42,2
C1493,1,Thomas,Bennett,1992-03-16,1,9,53,0,4,1,0,34,1
C1494,1,Nicholas,Cooper,1996-04-09,1,9,27,0,1,0,1,30,1
C1495,1,Jason,Hughes,1991-11-09,1,3,9,0,1,0,2,35,2
C1496,1,Bryan,Patterson,1986-11-15,1,9,14,0,5,0,0,40,1
C1497,1,Samuel,Parker,1940-01-13,1,9,8,1,4,0,0,86,0
C1498,1,Nicole,Carter,1967-02-03,0,6,39,1,5,0,2,59,0
C1499,1,Lauren,Gray,1997-11-04,0,7,42,0,3,1,0,29,1
C1500,1,Shirley,Ward,1995-01-04,0,0,49,0,2,0,0,31,2
C1501,1,Brenda,White,1951-12-16,0,9,37,1,4,0,0,75,0
C1502,1,Elizabeth,Weaver,1994-10-27,0,8,51,0,5,1,2,32,1
C1503,0,Triton,Co,1986-08-21,1,9,1,1,5,0,2,40,0
C1504,1,Patrick,Hughes,1946-08-19,1,9,8,0,4,0,2,80,1
C1505,1,William,Cook,1994-05-14,1,9,50,0,3,0,0,32,1
C1506,1,Larry,Price,1950-01-11,1,9,48,1,3,0,2,76,0
C1507,1,Joyce,Cooper,1951-03-28,0,9,14,0,3,0,0,75,1
C1508,1,Benjamin,Morris,1994-12-03,1,8,43,0,3,0,0,32,1
C1509,1,Rebecca,Campbell,1946-12-16,0,9,8,0,3,0,2,80,1
C1510,0,Altira,Co,1962-12-01,1,9,8,0,5,0,0,64,0
C1511,1,Ann,Hansen,1989-07-20,0,4,38,0,2,1,2,37,2
C1512,1,Anna,Young,1955-06-18,0,9,25,0,4,1,1,71,1
C1513,1,Danielle,Morales,1995-06-08,0,9,14,0,2,0,2,31,1
C1514,1,Linda,Bryant,1986-12-08,0,9,27,0,4,0,2,40,1
C1515,1,Angela,Williams,1946-10-16,0,9,25,1,5,0,2,80,0
C1516,1,Grace,Wood,1953-05-23,0,9,47,0,4,0,2,73,1
C1517,1,Benjamin,Chavez,1978-02-23,1,9,8,1,2,0,0,48,0
C1518,1,Teresa,Rogers,1994-10-08,0,0,49,0,5,1,0,32,2
C1519,1,Kyle,Freeman,1972-08-19,1,9,8,0,1,0,0,54,1
C1520,1,Patrick,Griffin,1945-12-05,1,9,48,0,1,0,2,81,1
C1521,1,Bryan,Foster,1973-12-25,1,9,25,0,4,0,0,53,1
C1522,1,Debra,Mitchell,1964-09-14,0,9,53,0,5,0,2,62,1
C1523,0,Horizon,Co,1981-07-22,1,0,49,1,3,0,2,45,2
C1524,1,Jordan,Wilson,1967-07-24,1,9,50,0,2,0,1,59,1
C1525,1,Timothy,Brown,1959-08-24,1,9,8,0,1,0,0,67,1
C1526,1,Victoria,Howard,1956-08-05,0,9,8,0,3,0,2,70,1
C1527,1,Martha,Thomas,1989-05-13,0,9,8,0,1,0,0,37,1
C1528,1,Jennifer,Weaver,1997-09-02,0,5,16,0,1,1,2,29,2
C1529,0,Helios,Co,1989-04-19,1,9,8,0,4,0,2,37,0
C1530,1,Sarah,Wright,1988-11-20,0,9,8,0,2,0,2,38,1
C1531,1,Bryan,Cox,1964-03-15,1,4,6,1,2,0,2,62,2
C1532,1,Linda,Freeman,1998-09-26,0,9,47,0,3,1,2,28,1
C1533,1,Anthony,Bryant,1988-10-05,1,2,5,0,4,0,0,38,2
C1534,1,Sandra,Pierce,1996-06-08,0,9,8,0,4,1,2,30,1
C1535,1,Jeremy,Stone,1994-09-03,1,8,12,1,3,0,0,32,0
C1536,1,Sara,Baker,1982-06-05,0,9,53,0,3,0,2,44,1
C1537,1,Lisa,Foster,1999-08-04,0,9,1,0,5,0,2,27,1
C1538,1,Jessica,Kim,1947-01-07,0,9,8,1,5,0,2,79,0
C1539,1,Terry,Brown,1997-05-13,1,9,25,0,1,0,0,29,1
C1540,1,Roger,Cox,1957-12-02,1,9,8,0,2,1,1,69,1
C1541,1,Carl,Adams,1964-11-20,1,9,8,0,2,0,2,62,1
C1542,1,Gary,Cook,1989-07-27,1,9,25,0,1,1,2,37,1
C1543,1,Virginia,Peterson,1955-11-10,0,9,27,1,3,0,0,71,0
C1544,1,Heather,Evans,1947-04-27,0,7,46,0,3,0,2,79,1
C1545,1,Elizabeth,Price,1992-11-23,0,9,8,1,1,1,2,34,0
C1546,1,Sarah,Scott,1966-06-06,0,6,39,0,4,1,0,60,1
C1547,1,Margaret,Martin,1975-04-03,0,9,14,0,2,1,0,51,1
C1548,0,Telnox,Co,1967-12-26,1,9,8,0,2,1,2,59,0
C1549,1,Gary,Reyes,1961-06-15,1,6,33,0,4,0,1,65,1
C1550,1,Jason,Rogers,1998-10-01,1,9,8,0,2,0,0,28,1
C1551,1,Aaron,Howard,1991-05-17,1,9,8,0,2,0,0,35,1
C1552,1,Peter,Wilson,1947-04-20,1,9,8,1,2,1,0,79,0
C1553,0,Horizon,Co,1990-03-27,1,9,48,0,4,0,0,36,0
C1554,1,Gregory,Cox,1998-03-04,1,5,3,0,1,0,2,28,2
C1555,1,Julia,Martin,1946-04-25,0,8,12,0,5,0,2,80,1
C1556,1,Grace,Wood,1982-11-20,0,9,11,1,2,0,0,44,0
C1557,1,Joan,Griffin,1942-03-15,0,9,27,0,2,1,2,84,1
C1558,1,Tyler,Phillips,1944-03-12,1,6,2,0,4,0,2,82,1
C1559,1,Sara,Mitchell,1975-03-27,0,8,12,0,2,0,2,51,1
C1560,1,Christina,Hughes,1940-07-15,0,9,8,0,4,1,1,86,1
C1561,1,Jeffrey,Green,1964-04-28,1,6,33,1,5,0,0,62,0
C1562,1,Maria,Morris,1987-07-05,0,9,8,0,4,0,1,39,1
C1563,1,Susan,Baker,1987-06-18,0,9,48,0,5,0,2,39,1
C1564,1,Jason,Wood,1964-11-06,1,9,53,1,5,0,2,62,0
C1565,1,Kenneth,Bennett,1980-08-08,1,6,19,0,4,0,0,46,1
C1566,1,Anthony,Wilson,1995-01-01,1,9,8,0,3,0,2,31,1
C1567,1,Frank,Wilson,1977-10-11,1,9,15,0,4,0,1,49,1
C1568,1,Betty,Owens,1990-03-06,0,9,8,0,5,0,2,36,1
C1569,1,Pamela,Turner,1993-11-05,0,9,8,1,1,1,2,33,0
C1570,1,Amanda,Williams,1963-12-27,0,9,35,0,5,0,2,63,1
C1571,1,Ethan,Morales,1978-06-03,1,9,8,0,2,0,2,48,1
C1572,1,Donald,Baker,1960-06-10,1,0,41,0,3,0,0,66,2
C1573,1,Amanda,Richardson,1946-05-07,0,9,8,0,1,0,2,80,1
C1574,1,Gary,Morris,1984-08-14,1,9,8,0,4,0,2,42,1
C1575,1,Paul,Freeman,2000-12-19,1,9,8,0,2,0,2,26,1
C1576,1,Heather,Cook,1977-09-28,0,9,25,1,3,1,2,49,0
C1577,1,Ethan,Edwards,1983-02-15,1,5,3,0,3,0,2,43,2
C1578,1,Mark,Turner,1996-03-12,1,9,8,1,2,0,2,30,0
C1579,1,Robert,Bell,1945-10-03,1,9,1,1,4,0,2,81,0
C1580,1,Jordan,Martin,1997-12-05,1,9,15,1,1,1,2,29,0
C1581,1,James,Reyes,1950-11-08,1,9,8,1,1,0,2,76,0
C1582,1,Harold,Baker,1955-08-20,1,4,18,0,4,1,1,71,2
C1583,1,Peter,Scott,1968-01-03,1,9,8,0,2,0,0,58,1
C1584,0,Nexus,Co,1985-08-12,1,4,6,1,1,1,2,41,0
C1585,1,Kevin,Watson,1960-10-10,1,2,36,0,5,0,2,66,2
C1586,1,Carolyn,Roberts,1967-01-21,0,5,4,0,3,0,2,59,2
C1587,1,Carl,Cooper,1943-12-02,1,2,40,1,4,1,0,83,2
C1588,1,Patricia,Thomas,1980-10-25,0,9,48,1,5,0,2,46,0
C1589,1,Christina,Ward,1953-08-12,0,9,8,1,4,0,0,73,0
C1590,0,Elara,Co,1979-06-19,0,9,37,0,1,0,2,47,0
C1591,1,Christine,Brooks,1971-08-15,0,9,8,1,4,0,2,55,0
C1592,1,Heather,Allen,1975-06-01,0,9,47,1,2,1,0,51,0
C1593,1,Anthony,Williams,1975-08-05,1,9,8,0,1,0,2,51,1
C1594,1,Kathleen,Green,1969-10-24,0,9,11,0,2,0,0,57,1
C1595,1,Charles,Reed,1955-08-20,1,9,8,0,5,0,2,71,1
C1596,1,Frank,Hall,1979-11-10,1,5,4,1,4,0,2,47,0
C1597,1,Rachel,Cox,1949-12-28,0,9,25,1,4,1,2,77,0
C1598,1,Angela,Adams,1940-06-23,0,9,15,0,4,1,0,86,1
C1599,1,Stephanie,Thompson,1980-11-19,0,9,50,1,5,1,2,46,0
C1600,1,Jennifer,Rogers,1968-02-13,0,1,52,0,5,0,2,58,2
C1601,1,Tiffany,Parker,1996-08-13,0,7,21,0,3,0,2,30,1
C1602,1,Harold,Turner,1986-11-01,1,9,25,1,4,0,2,40,0
C1603,1,Hannah,Rogers,1962-09-07,0,8,12,0,5,0,2,64,1
C1604,1,Ronald,Kim,1949-09-10,1,9,47,0,4,0,2,77,1
C1605,1,Joshua,Collins,1999-01-21,1,8,12,1,4,1,2,27,0
C1606,1,Zachary,Howard,1965-03-20,1,9,53,0,1,1,0,61,1
C1607,1,Emma,Hall,1963-03-11,0,9,8,0,3,0,0,63,1
C1608,1,Heather,Pierce,1999-11-14,0,8,12,0,4,1,2,27,1
C1609,1,Justin,Reed,1964-10-02,1,9,8,1,2,0,2,62,0
C1610,1,Kenneth,White,1967-03-23,1,9,8,1,3,0,2,59,0
C1611,1,Sarah,Bryant,1975-09-02,0,9,25,1,4,0,2,51,0
C1612,1,Jason,Price,1990-02-25,1,9,8,0,1,0,0,36,1
C1613,1,Ryan,Griffin,1998-01-08,1,3,45,0,2,1,0,28,2
C1614,1,Julie,Williams,1968-05-16,0,9,48,1,4,0,2,58,0
C1615,1,Jason,Mitchell,1963-08-01,1,9,48,0,5,0,0,63,1
C1616,1,Aaron,Nelson,1991-09-01,1,8,51,1,5,1,2,35,0
C1617,1,Michelle,Baker,1952-10-09,0,9,8,0,3,0,2,74,1
C1618,1,Linda,Price,1962-11-22,0,9,53,0,2,1,2,64,1
C1619,1,Jason,Baker,1952-10-24,1,1,52,0,2,0,2,74,2
C1620,1,Jacob,Morales,1944-05-07,1,9,8,0,1,1,2,82,1
C1621,1,Carl,Wood,1954-06-15,1,9,37,1,2,0,0,72,0
C1622,1,Angela,Taylor,1961-02-01,0,9,37,0,1,1,2,65,1
C1623,1,Julia,Hall,1994-01-12,0,9,37,0,4,0,2,32,1
C1624,1,Jennifer,Stewart,1951-01-04,0,9,8,0,4,1,2,75,1
C1625,1,Harold,Wright,2000-02-03,1,0,54,0,4,0,0,26,2
C1626,1,Jennifer,Morales,1970-02-24,0,4,38,0,2,1,2,56,2
C1627,1,David,Bryant,1973-08-14,1,9,8,1,1,0,2,53,0
C1628,0,Lumina,Co,1993-10-13,0,4,28,0,4,1,2,33,2
C1629,1,Stephanie,Roberts,1956-08-26,0,9,48,0,5,0,0,70,1
C1630,0,Grandis,Co,1994-05-06,0,9,50,1,1,1,2,32,0
C1631,1,Joan,Patterson,1966-03-12,0,8,31,0,5,0,2,60,1
C1632,1,Victoria,Wright,1963-07-12,0,9,8,1,3,1,0,63,0
C1633,1,Sara,Bennett,1977-07-03,0,2,36,0,2,0,2,49,2
C1634,1,Sara,King,1944-01-11,0,9,15,1,2,0,2,82,0
C1635,1,Lawrence,Moore,1948-04-27,1,4,6,0,1,0,2,78,2
C1636,0,Zynex,Co,1987-01-10,0,9,1,0,5,1,2,39,0
C1637,1,Jacob,Cook,1969-02-11,1,6,33,0,5,0,0,57,1
C1638,1,Cynthia,Peterson,1978-12-14,0,4,34,1,1,1,0,48,2
C1639,1,Ronald,Smith,1943-09-26,1,9,11,0,1,0,2,83,1
C1640,1,Helen,Adams,1966-11-04,0,9,8,0,1,1,2,60,1
C1641,1,Charles,Phillips,1972-02-14,1,9,48,0,1,0,0,54,1
C1642,1,Maria,Adams,1981-07-20,0,2,5,0,5,0,2,45,2
C1643,1,Carl,Rogers,1978-01-09,1,4,18,0,4,0,0,48,2
C1644,1,Megan,Freeman,1944-06-22,0,9,8,0,1,0,1,82,1
C1645,1,Shirley,Chavez,1995-02-08,0,0,26,1,1,0,2,31,2
C1646,1,Billy,Patterson,1998-06-10,1,9,53,1,4,1,0,28,0
C1647,1,Paul,Stone,1945-11-25,1,9,35,0,4,1,0,81,1
C1648,1,Julia,Wood,1949-09-21,0,0,26,0,3,0,2,77,2
C1649,1,Melissa,Price,1982-03-02,0,9,37,0,4,1,0,44,1
C1650,1,Edward,Griffin,1969-04-01,1,9,53,1,2,0,2,57,0
C1651,1,Ryan,Bell,1945-11-19,1,9,8,1,4,0,2,81,0
C1652,1,Paul,Weaver,1964-01-15,1,9,25,1,4,1,1,62,0
C1653,1,Sara,White,1974-08-02,0,9,11,1,4,1,2,52,0
C1654,1,Judith,Brooks,1968-04-05,0,9,8,0,1,0,2,58,1
C1655,1,Sara,Cox,1965-05-16,0,9,47,1,2,0,2,61,0
C1656,1,Jacob,Baker,1991-05-05,1,1,52,1,4,1,2,35,2
C1657,1,Donald,Kim,1958-05-19,1,9,8,0,2,0,2,68,1
C1658,1,Ronald,Patterson,1970-08-07,1,9,8,0,5,0,0,56,1
C1659,1,Joshua,Thompson,1946-09-05,1,3,56,0,4,0,2,80,2
C1660,1,Henry,Richardson,1940-04-27,1,9,25,0,4,1,2,86,1
C1661,1,Ronald,Cox,1975-08-20,1,9,53,0,4,0,0,51,1
C1662,1,Gary,Montgomery,1967-05-16,1,7,46,0,4,0,2,59,1
C1663,1,Joshua,Garcia,1977-05-13,1,9,11,1,3,0,0,49,0
C1664,1,Judith,Hayes,1969-07-25,0,4,34,1,5,0,0,57,2
C1665,1,Harold,Bell,1995-12-16,1,9,1,0,5,0,2,31,1
C1666,1,Brenda,Edwards,1962-09-08,0,9,35,0,2,0,2,64,1
C1667,1,Stephanie,Cook,1967-11-14,0,9,8,1,4,0,0,59,0
C1668,1,Scott,Green,1957-11-12,1,0,49,0,5,0,2,69,2
C1669,1,Steven,Collins,1960-04-07,1,2,0,1,3,1,0,66,2
C1670,1,Angela,Watson,1970-12-09,0,9,11,0,3,1,2,56,1
C1671,1,Ashley,Howard,1948-09-13,0,9,8,0,3,0,0,78,1
C1672,1,Jacqueline,Morales,1974-04-09,0,9,25,1,4,0,2,52,0
C1673,1,Katherine,Martin,1992-03-04,0,9,53,0,1,1,2,34,1
C1674,1,Emily,Jackson,1941-12-22,0,9,8,0,5,1,2,85,1
C1675,1,Emma,Reyes,1985-04-08,0,2,0,1,5,0,2,41,2
C1676,1,Amy,Allen,1999-09-19,0,9,53,0,2,0,2,27,1
C1677,1,Kevin,Thomas,1964-12-20,1,9,47,0,1,1,2,62,1
C1678,1,Gary,Sanders,1961-03-06,1,9,8,0,1,1,0,65,1
C1679,1,Christina,Nelson,1986-02-28,0,9,25,1,4,0,2,40,0
C1680,1,Danielle,Howard,1999-09-25,0,9,8,1,4,0,0,27,0
C1681,1,Carl,Alexander,1961-07-27,1,9,37,0,3,1,1,65,1
C1682,1,Amanda,Brooks,1987-04-11,0,9,25,0,2,0,2,39,1
C1683,1,Amber,Patterson,1999-11-19,0,9,37,1,1,0,1,27,0
C1684,1,Grace,Cooper,1977-07-01,0,9,11,1,4,0,2,49,0
C1685,1,Kathleen,Parker,1977-05-16,0,9,8,0,5,0,0,49,1
C1686,1,David,Howard,1977-01-25,1,9,8,1,2,1,0,49,0
C1687,1,Eric,Anderson,1967-05-15,1,9,8,0,4,1,2,59,1
C1688,1,Amanda,Flores,1996-04-28,0,9,37,0,5,0,1,30,1
C1689,1,Virginia,King,1985-01-26,0,9,37,1,1,1,1,41,0
C1690,1,Terry,Martin,1951-08-18,1,3,29,0,2,1,0,75,2
C1691,1,Robert,Reed,1946-03-25,1,9,1,0,5,0,2,80,1
C1692,1,Joseph,Patterson,1991-03-08,1,2,36,0,5,1,0,35,2
C1693,1,Donald,Turner,1990-11-20,1,1,13,0,1,0,2,36,2
C1694,1,Gloria,Foster,1957-07-18,0,9,50,0,5,0,0,69,1
C1695,1,Tiffany,Peterson,1955-12-13,0,1,13,0,5,0,2,71,2
C1696,1,Emily,Jones,1987-02-20,0,9,14,0,1,0,2,39,1
C1697,1,Maria,Brown,1980-08-07,0,1,7,0,2,0,1,46,2
C1698,1,Zachary,Stone,1950-12-05,1,8,31,0,4,1,2,76,1
C1699,1,Peter,Phillips,1969-07-15,1,0,54,0,3,1,0,57,2
C1700,1,Nicholas,Young,1943-11-04,1,9,25,0,3,0,2,83,1
C1701,1,Karen,Montgomery,1982-06-27,0,9,1,0,1,0,2,44,1
C1702,1,Frank,Alexander,1990-01-04,1,9,53,1,5,1,2,36,0
C1703,1,Gerald,Cox,1999-08-13,1,9,47,1,4,0,0,27,0
C1704,1,Susan,Flores,1963-02-15,0,3,9,0,4,0,0,63,2
C1705,1,Kenneth,Howard,1979-11-23,1,9,50,1,3,1,2,47,0
C1706,1,Matthew,Jordan,1976-05-13,1,9,8,0,3,1,2,50,1
C1707,1,Adam,Allen,1973-09-19,1,9,15,0,1,1,2,53,1
C1708,1,Andrea,Wilson,1986-08-06,0,5,17,0,1,1,0,40,2
C1709,1,Danielle,Cox,1946-08-09,0,9,1,1,3,0,0,80,0
C1710,1,Joe,Flores,1957-05-26,1,2,0,1,2,1,2,69,2
C1711,1,Debra,Hayes,1981-08-24,0,9,8,1,3,1,2,45,0
C1712,1,Ryan,Turner,1971-03-04,1,4,34,0,5,0,2,55,2
C1713,1,Julia,Cook,1981-02-08,0,9,37,0,1,0,2,45,1
C1714,1,Nathan,Brooks,1948-07-05,1,9,11,0,3,0,2,78,1
C1715,1,Hannah,Watson,1963-04-13,0,9,14,0,3,1,0,63,1
C1716,1,Michelle,Montgomery,1980-10-13,0,9,8,0,1,0,2,46,1
C1717,1,Martha,Thomas,1941-12-21,0,9,8,0,4,1,2,85,1
C1718,1,Janet,Peterson,1995-01-06,0,9,8,0,1,0,2,31,1
C1719,0,Halcyon,Co,1960-05-10,1,9,14,0,2,0,0,66,0
C1720,1,Danielle,Kim,1996-10-10,0,9,8,0,5,1,2,30,1
C1721,1,Carl,Weaver,1986-12-10,1,9,25,0,2,0,0,40,1
C1722,1,Jacqueline,Morris,1982-11-23,0,9,25,0,3,0,2,44,1
C1723,1,Carol,Allen,1998-02-02,0,2,40,0,2,1,0,28,2
C1724,1,Justin,Cook,1956-06-19,1,9,50,0,4,0,2,70,1
C1725,1,Sharon,Patterson,1959-01-12,0,9,25,0,3,1,2,67,1
C1726,1,Diane,Scott,1948-08-15,0,8,31,0,3,0,2,78,1
C1727,1,Katherine,Morales,1945-12-06,0,9,27,0,3,0,2,81,1
C1728,1,Kimberly,Garcia,1944-03-08,0,9,37,0,3,1,1,82,1
C1729,1,Robert,Richardson,1955-06-26,1,2,5,0,3,1,2,71,2
C1730,1,Jeffrey,Young,1979-11-22,1,6,39,1,5,1,0,47,0
C1731,1,Nathan,Garcia,1971-12-19,1,9,8,0,4,1,2,55,1
C1732,1,Megan,Wilson,1970-07-15,0,2,0,1,2,0,0,56,2
C1733,1,Helen,Jones,1948-04-22,0,9,8,0,3,1,0,78,1
C1734,1,Zachary,Roberts,1975-01-14,1,9,8,0,5,0,2,51,1
C1735,1,Amber,Miller,1969-10-07,0,9,48,1,3,0,2,57,0
C1736,1,Ann,Cook,1989-09-21,0,9,8,1,4,1,2,37,0
C1737,1,Jennifer,Jackson,1992-12-24,0,9,8,1,3,0,2,34,0
C1738,1,Sharon,Hall,1977-02-25,0,9,8,0,5,0,2,49,1
C1739,1,Steven,Smith,1985-02-25,1,7,32,1,3,1,2,41,0
